url_id,content_entity_id,raw_url,normalized_url,target_country,language,locale_tag,page_type,template_file,source_file_or_model,discovery_sources,inventory_state,expected_indexability,in_sitemap,sitemap_lastmod,first_published,notes
U002220,doctor:ie:khoiamul-islam,https://www.myglobalhealth.online/ireland/pt/doctors/khoiamul-islam,https://www.myglobalhealth.online/ireland/pt/doctors/khoiamul-islam,Ireland,pt,pt-IE,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002221,doctor:ie:maristela-ferro-nepomuceno,https://www.myglobalhealth.online/ireland/pt/doctors/maristela-ferro-nepomuceno,https://www.myglobalhealth.online/ireland/pt/doctors/maristela-ferro-nepomuceno,Ireland,pt,pt-IE,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002222,doctor:ie:priscila-figueiredo,https://www.myglobalhealth.online/ireland/pt/doctors/priscila-figueiredo,https://www.myglobalhealth.online/ireland/pt/doctors/priscila-figueiredo,Ireland,pt,pt-IE,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002223,doctor:ie:roney-carli,https://www.myglobalhealth.online/ireland/pt/doctors/roney-carli,https://www.myglobalhealth.online/ireland/pt/doctors/roney-carli,Ireland,pt,pt-IE,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002224,doctor:ie:silvia-alexandre-fernandes,https://www.myglobalhealth.online/ireland/pt/doctors/silvia-alexandre-fernandes,https://www.myglobalhealth.online/ireland/pt/doctors/silvia-alexandre-fernandes,Ireland,pt,pt-IE,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002225,,https://www.myglobalhealth.online/ireland/pt/faq,https://www.myglobalhealth.online/ireland/pt/faq,Ireland,pt,pt-IE,faq,frontend/app/[country]/[lang]/faq/page.tsx,,route,orphan_candidate,unknown,no,,,
U002226,,https://www.myglobalhealth.online/ireland/pt/general-consultation,https://www.myglobalhealth.online/ireland/pt/general-consultation,Ireland,pt,pt-IE,consult,frontend/app/[country]/[lang]/consult/[serviceSlug]/page.tsx,,route,orphan_candidate,unknown,no,,,
U002227,,https://www.myglobalhealth.online/ireland/pt/gp-consultation-online,https://www.myglobalhealth.online/ireland/pt/gp-consultation-online,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-09-14T18:42:37.082Z,,
U002228,,https://www.myglobalhealth.online/ireland/pt/health/arabic-speaking-doctor,https://www.myglobalhealth.online/ireland/pt/health/arabic-speaking-doctor,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-08-26T12:41:15.346Z,,
U002229,,https://www.myglobalhealth.online/ireland/pt/health/diabetes,https://www.myglobalhealth.online/ireland/pt/health/diabetes,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-07-05T19:03:54.708Z,,
U002230,,https://www.myglobalhealth.online/ireland/pt/health/expat-healthcare,https://www.myglobalhealth.online/ireland/pt/health/expat-healthcare,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-08-26T12:41:19.548Z,,
U002231,,https://www.myglobalhealth.online/ireland/pt/health/hypertension,https://www.myglobalhealth.online/ireland/pt/health/hypertension,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-07-28T10:50:50.813Z,,
U002232,,https://www.myglobalhealth.online/ireland/pt/health/migraine,https://www.myglobalhealth.online/ireland/pt/health/migraine,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-07-05T19:03:58.842Z,,
U002233,,https://www.myglobalhealth.online/ireland/pt/health/online-prescription-ireland,https://www.myglobalhealth.online/ireland/pt/health/online-prescription-ireland,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-07-28T12:30:45.368Z,,
U002234,,https://www.myglobalhealth.online/ireland/pt/health/respiratory-infections,https://www.myglobalhealth.online/ireland/pt/health/respiratory-infections,Ireland,pt,pt-IE,health_legacy,frontend/app/[country]/[lang]/health/[slug]/page.tsx,,sitemap,canonical_candidate,noindex,yes,2026-08-26T12:41:23.000Z,,
U002235,,https://www.myglobalhealth.online/ireland/pt/lab-tests/amh-fertility-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/amh-fertility-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:47.827Z,,
U002236,,https://www.myglobalhealth.online/ireland/pt/lab-tests/female-hormone-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/female-hormone-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:42.169Z,,
U002237,,https://www.myglobalhealth.online/ireland/pt/lab-tests/fracture-risk-assessment-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/fracture-risk-assessment-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:57:02.786Z,,
U002238,,https://www.myglobalhealth.online/ireland/pt/lab-tests/general-health-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/general-health-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:38.406Z,,
U002239,,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-coeliac-disease-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-coeliac-disease-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:59.053Z,,
U002240,,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-haemochromatosis-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-haemochromatosis-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:57.192Z,,
U002241,,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-lactose-intolerance-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/genetic-lactose-intolerance-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:57:00.921Z,,
U002242,,https://www.myglobalhealth.online/ireland/pt/lab-tests/gut-microbiome-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/gut-microbiome-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:53.423Z,,
U002243,,https://www.myglobalhealth.online/ireland/pt/lab-tests/heart-health-cholesterol-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/heart-health-cholesterol-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:40.297Z,,
U002244,,https://www.myglobalhealth.online/ireland/pt/lab-tests/male-hormone-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/male-hormone-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:44.060Z,,
U002245,,https://www.myglobalhealth.online/ireland/pt/lab-tests/nutrition-lifestyle-dna-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/nutrition-lifestyle-dna-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:55.293Z,,
U002246,,https://www.myglobalhealth.online/ireland/pt/lab-tests/psa-prostate-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/psa-prostate-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:45.962Z,,
U002247,,https://www.myglobalhealth.online/ireland/pt/lab-tests/vitamin-b12-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/vitamin-b12-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:51.564Z,,
U002248,,https://www.myglobalhealth.online/ireland/pt/lab-tests/vitamin-d-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/vitamin-d-test,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-08-06T01:56:49.697Z,,
U002249,,https://www.myglobalhealth.online/ireland/pt/legal,https://www.myglobalhealth.online/ireland/pt/legal,Ireland,pt,pt-IE,legal,frontend/app/(global)/privacy/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-24T16:26:41.730Z,,
U002250,,https://www.myglobalhealth.online/ireland/pt/legal/accessibility-statement,https://www.myglobalhealth.online/ireland/pt/legal/accessibility-statement,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U002251,,https://www.myglobalhealth.online/ireland/pt/legal/complaints-procedure,https://www.myglobalhealth.online/ireland/pt/legal/complaints-procedure,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T11:03:05.674Z,,
U002252,,https://www.myglobalhealth.online/ireland/pt/legal/cookie-policy,https://www.myglobalhealth.online/ireland/pt/legal/cookie-policy,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U002253,,https://www.myglobalhealth.online/ireland/pt/legal/data-processing-agreement,https://www.myglobalhealth.online/ireland/pt/legal/data-processing-agreement,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U002254,,https://www.myglobalhealth.online/ireland/pt/legal/gdpr-notice,https://www.myglobalhealth.online/ireland/pt/legal/gdpr-notice,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U002255,,https://www.myglobalhealth.online/ireland/pt/legal/medical-disclaimer,https://www.myglobalhealth.online/ireland/pt/legal/medical-disclaimer,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U002256,,https://www.myglobalhealth.online/ireland/pt/legal/privacy-policy,https://www.myglobalhealth.online/ireland/pt/legal/privacy-policy,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T11:03:04.155Z,,
U002257,,https://www.myglobalhealth.online/ireland/pt/legal/refund-policy,https://www.myglobalhealth.online/ireland/pt/legal/refund-policy,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T11:03:04.932Z,,
U002258,,https://www.myglobalhealth.online/ireland/pt/legal/terms-of-service,https://www.myglobalhealth.online/ireland/pt/legal/terms-of-service,Ireland,pt,pt-IE,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T11:03:02.791Z,,
U002259,,https://www.myglobalhealth.online/ireland/pt/prescriptions,https://www.myglobalhealth.online/ireland/pt/prescriptions,Ireland,pt,pt-IE,static_other,frontend/app/(global)/access-request/page.tsx,,route,noindexed_expected,noindex,no,,,
U002260,,https://www.myglobalhealth.online/ireland/pt/press,https://www.myglobalhealth.online/ireland/pt/press,Ireland,pt,pt-IE,press,frontend/app/[country]/[lang]/press/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002261,,https://www.myglobalhealth.online/ireland/pt/press/global-health-launches-new-platform,https://www.myglobalhealth.online/ireland/pt/press/global-health-launches-new-platform,Ireland,pt,pt-IE,press,frontend/lib/content/press-releases/index.ts,,route|sitemap,canonical_candidate,index,yes,,,
U002262,,https://www.myglobalhealth.online/ireland/pt/pricing,https://www.myglobalhealth.online/ireland/pt/pricing,Ireland,pt,pt-IE,pricing,frontend/app/[country]/[lang]/pricing/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-08-29T15:24:23.757Z,,
U002263,,https://www.myglobalhealth.online/ireland/pt/see-a-specialist,https://www.myglobalhealth.online/ireland/pt/see-a-specialist,Ireland,pt,pt-IE,unknown,,,sitemap,unknown,unknown,yes,2026-09-14T18:42:37.082Z,,
U002264,service:ie:acute-medical-consultation,https://www.myglobalhealth.online/ireland/pt/services/acute-medical-consultation,https://www.myglobalhealth.online/ireland/pt/services/acute-medical-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002265,service:ie:aesthetic-medicine-consultation,https://www.myglobalhealth.online/ireland/pt/services/aesthetic-medicine-consultation,https://www.myglobalhealth.online/ireland/pt/services/aesthetic-medicine-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002266,service:ie:cardiology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/cardiology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/cardiology-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002267,service:ie:chronic-disease-consultation,https://www.myglobalhealth.online/ireland/pt/services/chronic-disease-consultation,https://www.myglobalhealth.online/ireland/pt/services/chronic-disease-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002268,service:ie:hair-loss-consultation,https://www.myglobalhealth.online/ireland/pt/services/hair-loss-consultation,https://www.myglobalhealth.online/ireland/pt/services/hair-loss-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002269,service:ie:mens-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/mens-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/mens-health-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002270,service:ie:mental-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/mental-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/mental-health-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002271,service:ie:musculoskeletal-pain-assessment,https://www.myglobalhealth.online/ireland/pt/services/musculoskeletal-pain-assessment,https://www.myglobalhealth.online/ireland/pt/services/musculoskeletal-pain-assessment,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002272,service:ie:neurology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/neurology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/neurology-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002273,service:ie:nutrition-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/nutrition-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/nutrition-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002274,service:ie:paediatric-consultation,https://www.myglobalhealth.online/ireland/pt/services/paediatric-consultation,https://www.myglobalhealth.online/ireland/pt/services/paediatric-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002275,service:ie:paediatric-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/paediatric-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/paediatric-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002276,service:ie:physiotherapy-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/physiotherapy-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/physiotherapy-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002277,service:ie:psychiatry-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/psychiatry-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/psychiatry-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002278,service:ie:psychology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/psychology-specialist-consultation,https://www.myglobalhealth.online/ireland/pt/services/psychology-specialist-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002279,service:ie:referral-and-investigations,https://www.myglobalhealth.online/ireland/pt/services/referral-and-investigations,https://www.myglobalhealth.online/ireland/pt/services/referral-and-investigations,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002280,service:ie:second-opinion-consultation,https://www.myglobalhealth.online/ireland/pt/services/second-opinion-consultation,https://www.myglobalhealth.online/ireland/pt/services/second-opinion-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002281,service:ie:sick-certificate-ireland,https://www.myglobalhealth.online/ireland/pt/services/sick-certificate-ireland,https://www.myglobalhealth.online/ireland/pt/services/sick-certificate-ireland,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002282,service:ie:skin-dermatology-consultation,https://www.myglobalhealth.online/ireland/pt/services/skin-dermatology-consultation,https://www.myglobalhealth.online/ireland/pt/services/skin-dermatology-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002283,service:ie:travel-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/travel-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/travel-health-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002284,service:ie:treatment-review,https://www.myglobalhealth.online/ireland/pt/services/treatment-review,https://www.myglobalhealth.online/ireland/pt/services/treatment-review,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002285,service:ie:weight-management-consultation,https://www.myglobalhealth.online/ireland/pt/services/weight-management-consultation,https://www.myglobalhealth.online/ireland/pt/services/weight-management-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002286,service:ie:womens-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/womens-health-consultation,https://www.myglobalhealth.online/ireland/pt/services/womens-health-consultation,Ireland,pt,pt-IE,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T18:42:37.082Z,,
U002287,,https://www.myglobalhealth.online/ireland/pt/specialist-consultation,https://www.myglobalhealth.online/ireland/pt/specialist-consultation,Ireland,pt,pt-IE,consult,frontend/app/[country]/[lang]/consult/[serviceSlug]/page.tsx,,route,orphan_candidate,unknown,no,,,
U002288,,https://www.myglobalhealth.online/ireland/pt/tests,https://www.myglobalhealth.online/ireland/pt/tests,Ireland,pt,pt-IE,tests_index,frontend/app/[country]/[lang]/tests/page.tsx,,route,orphan_candidate,unknown,no,,,
U002289,other:ie:amh-fertility-test,https://www.myglobalhealth.online/ireland/pt/tests/amh-fertility-test,https://www.myglobalhealth.online/ireland/pt/tests/amh-fertility-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002290,other:ie:female-hormone-test,https://www.myglobalhealth.online/ireland/pt/tests/female-hormone-test,https://www.myglobalhealth.online/ireland/pt/tests/female-hormone-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002291,other:ie:fracture-risk-assessment-test,https://www.myglobalhealth.online/ireland/pt/tests/fracture-risk-assessment-test,https://www.myglobalhealth.online/ireland/pt/tests/fracture-risk-assessment-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002292,other:ie:general-health-test,https://www.myglobalhealth.online/ireland/pt/tests/general-health-test,https://www.myglobalhealth.online/ireland/pt/tests/general-health-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002293,other:ie:genetic-coeliac-disease-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-coeliac-disease-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-coeliac-disease-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002294,other:ie:genetic-haemochromatosis-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-haemochromatosis-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-haemochromatosis-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002295,other:ie:genetic-lactose-intolerance-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-lactose-intolerance-test,https://www.myglobalhealth.online/ireland/pt/tests/genetic-lactose-intolerance-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002296,other:ie:gut-microbiome-test,https://www.myglobalhealth.online/ireland/pt/tests/gut-microbiome-test,https://www.myglobalhealth.online/ireland/pt/tests/gut-microbiome-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002297,other:ie:heart-health-cholesterol-test,https://www.myglobalhealth.online/ireland/pt/tests/heart-health-cholesterol-test,https://www.myglobalhealth.online/ireland/pt/tests/heart-health-cholesterol-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002298,other:ie:male-hormone-test,https://www.myglobalhealth.online/ireland/pt/tests/male-hormone-test,https://www.myglobalhealth.online/ireland/pt/tests/male-hormone-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002299,other:ie:nutrition-lifestyle-dna-test,https://www.myglobalhealth.online/ireland/pt/tests/nutrition-lifestyle-dna-test,https://www.myglobalhealth.online/ireland/pt/tests/nutrition-lifestyle-dna-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002300,other:ie:psa-prostate-test,https://www.myglobalhealth.online/ireland/pt/tests/psa-prostate-test,https://www.myglobalhealth.online/ireland/pt/tests/psa-prostate-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002301,other:ie:vitamin-b12-test,https://www.myglobalhealth.online/ireland/pt/tests/vitamin-b12-test,https://www.myglobalhealth.online/ireland/pt/tests/vitamin-b12-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002302,other:ie:vitamin-d-test,https://www.myglobalhealth.online/ireland/pt/tests/vitamin-d-test,https://www.myglobalhealth.online/ireland/pt/tests/vitamin-d-test,Ireland,pt,pt-IE,test,frontend/app/[country]/[lang]/tests/[testSlug]/page.tsx,,cms,orphan_candidate,unknown,no,,,
U002303,,https://www.myglobalhealth.online/ireland/pt/tools/adhd-test,https://www.myglobalhealth.online/ireland/pt/tools/adhd-test,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002304,,https://www.myglobalhealth.online/ireland/pt/tools/blood-pressure-chart,https://www.myglobalhealth.online/ireland/pt/tools/blood-pressure-chart,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002305,,https://www.myglobalhealth.online/ireland/pt/tools/bmi-calculator,https://www.myglobalhealth.online/ireland/pt/tools/bmi-calculator,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002306,,https://www.myglobalhealth.online/ireland/pt/tools/calorie-calculator,https://www.myglobalhealth.online/ireland/pt/tools/calorie-calculator,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002307,,https://www.myglobalhealth.online/ireland/pt/tools/due-date-calculator,https://www.myglobalhealth.online/ireland/pt/tools/due-date-calculator,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002308,,https://www.myglobalhealth.online/ireland/pt/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/ireland/pt/tools/osteoporosis-risk-checker,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U002309,,https://www.myglobalhealth.online/ireland/pt/tools/ovulation-calculator,https://www.myglobalhealth.online/ireland/pt/tools/ovulation-calculator,Ireland,pt,pt-IE,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
