observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,www.boycat.co,https://www.boycat.co/search/GlobalHealth/posts,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/globalhealth/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-07-14,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/globalhealth/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-14,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/globalhealth/posts,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-14,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/myglobalhealth,https://www.myglobalhealth.online/ireland/weight-loss-consultation,"Medical Weight Management Consultation Ireland | Doctor-Led 				Medical weight management, doctor-led. Our Irish-registered doctors provide evidence-based medical weight management — including metabolic assessment, GLP-1 eligibility review, and personalised care plans.",nofollow,live,2026-08-10,,DataForSEO via OpenSEO,domain_rank|spam_score,45|25,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,nofollow
2026-09-15,anchorurl.cloud,https://anchorurl.cloud/share/98354,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-07-22,,DataForSEO via OpenSEO,domain_rank|spam_score,45|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/posts/160144,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-08,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/preventive_care/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=nl_nl,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=ru_ru,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=ro_ro,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=de_de,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=ar_sa,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=pt_pt,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=it_it,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=fr_fr,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=tr_tr,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=en_us,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=pt_br,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=el_gr,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care?lang=es_es,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/preventive_care,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/posts/151644,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-05-31,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Erectile_dysfunction/posts,https://www.myglobalhealth.online/post/tadalafil-far-beyond-erectile-dysfunction-understand-guide-and-protect,https://www.myglobalhealth.online/post/tadalafil-far-beyond-erectile-dysfunction-understand-guide-and-protect,nofollow,live,2026-07-08,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/ADAS,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-26,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/Preventive_Care/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-24,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/FIS/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-21,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/FIS/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-21,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/FIS,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-21,,DataForSEO via OpenSEO,domain_rank|spam_score,45|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/read-blog/42293_when-convenience-matters-most-how-online-prescriptions-support-modern-healthcare.html,https://www.myglobalhealth.online/ireland/medical-consultation,online prescription Ireland,nofollow,live,2026-09-01,,DataForSEO via OpenSEO,domain_rank|spam_score,44|20,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/read-blog/42293_when-convenience-matters-most-how-online-prescriptions-support-modern-healthcare.html,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,nofollow,live,2026-09-01,,DataForSEO via OpenSEO,domain_rank|spam_score,44|20,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,nofollow
