raw_url,source_file,kind
"/product-page/beauty-focus-multibeauty,prt,1,16,0.0625,6.1875,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/product-page/beauty-focus-multibeauty,sau,1,4,0.25,1.75,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/product-page/beauty-focus-multibeauty,swe,1,31,0.03225806451612903,6.032258064516129,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/product-page/beauty-focus-multibeauty,zaf,1,5,0.2,4.6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/pt/ireland-doctors/dr-tiago-miguel-figueira,prt,1,2,0.5,5.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-telmo-coelho,aut,1,1,1,11,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-telmo-coelho,bel,1,26,0.038461538461538464,4.230769230769231,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/spain-doctors/dr-ariana-gonzalvez-garcia,esp,1,5,0.2,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ro/ireland-doctors/dr-andra-cristea,irl,1,5,0.2,4.2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ro/ireland-doctors/dr-andra-cristea,rou,1,4,0.25,8.75,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/spain-doctors/dr-eszter-szilagyi,deu,1,5,0.2,5.4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/spain-doctors/dr-fabiana-cornejo,deu,1,7,0.14285714285714285,2.571428571428571,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2542957205546960617,cze,0,1,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2542957205546960617,ind,0,1,0,14,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2542957205546960617,prt,0,1,0,14,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/cs/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,cze,0,8,0,40.125,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,deu,0,1,0,10,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-abdelrahman-mustafa,cze,0,6,0,9.166666666666666,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-fahad-farooq,cze,0,1,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-fahad-farooq,irl,0,2,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-fatima-ali,cze,0,1,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
